epoch;accuracy;loss;val_accuracy;val_loss
0;0.1039959043264389;3.4885895252227783;0.0658513605594635;3.2259387969970703
1;0.23104508221149445;2.744701385498047;0.0658513605594635;3.1896607875823975
2;0.34170082211494446;2.343667984008789;0.06396989524364471;3.1629514694213867
3;0.4330601096153259;2.029891014099121;0.08372530341148376;3.141077995300293
4;0.5124658346176147;1.777360439300537;0.08936970680952072;3.1224114894866943
5;0.5821380019187927;1.5545289516448975;0.09407337754964828;3.1043221950531006
6;0.6396858096122742;1.3627647161483765;0.09595484286546707;3.085980176925659
7;0.6840847134590149;1.2145346403121948;0.0912511795759201;3.067686080932617
8;0.7330942749977112;1.0757124423980713;0.10253997892141342;3.052481174468994
9;0.7633196711540222;0.9583017230033875;0.10159924626350403;3.0363736152648926
10;0.7932035326957703;0.8536899089813232;0.10065851360559464;3.020998954772949
11;0.8172814249992371;0.7673037052154541;0.10253997892141342;3.0042364597320557
12;0.8405054807662964;0.689095675945282;0.1044214516878128;2.988659143447876
13;0.8645833134651184;0.6209101676940918;0.12135465443134308;2.971353054046631
14;0.8712431788444519;0.5652855634689331;0.12323612719774246;2.956599712371826
15;0.8833674788475037;0.5191426277160645;0.13358420133590698;2.9406611919403076
16;0.8954917788505554;0.47656357288360596;0.13452492654323578;2.9271042346954346
17;0.9050546288490295;0.4425909221172333;0.13452492654323578;2.912060499191284
18;0.9110314249992371;0.40628546476364136;0.1307619959115982;2.8981783390045166
19;0.9241803288459778;0.3733130395412445;0.14111006259918213;2.8863203525543213
20;0.9274248480796814;0.3466091752052307;0.1439322680234909;2.8725709915161133
21;0.9334016442298889;0.3279453217983246;0.15992474555969238;2.853898048400879
22;0.9366461634635925;0.30772721767425537;0.1712135523557663;2.836848497390747
23;0.9419398903846741;0.2853371202945709;0.17591720819473267;2.8224411010742188
24;0.9450136423110962;0.2748865783214569;0.17779868841171265;2.8066470623016357
25;0.9484289884567261;0.25570520758628845;0.18156161904335022;2.791513204574585
26;0.9509904384613037;0.24439862370491028;0.1956726312637329;2.7714810371398926
27;0.9532103538513184;0.231123149394989;0.20413923263549805;2.753676414489746
28;0.9516735076904297;0.22179988026618958;0.20413923263549805;2.7368807792663574
29;0.9581625461578369;0.2077842652797699;0.20696142315864563;2.7147247791290283
30;0.9596994519233704;0.19891634583473206;0.21730950474739075;2.6870107650756836
31;0.9651639461517334;0.18986590206623077;0.21542803943157196;2.6699647903442383
32;0.9663593173027039;0.18026094138622284;0.21730950474739075;2.635484457015991
33;0.9685792326927185;0.1727854460477829;0.23047977685928345;2.610891819000244
34;0.9660177826881409;0.16930554807186127;0.23236124217510223;2.576401948928833
35;0.9707992076873779;0.16052989661693573;0.23424270749092102;2.5516018867492676
36;0.9721652865409851;0.1547505259513855;0.24553151428699493;2.5140037536621094
37;0.9696038365364075;0.15209081768989563;0.263405442237854;2.4757368564605713
38;0.9709699749946594;0.1441544145345688;0.26716840267181396;2.44294810295105
39;0.9728483557701111;0.14445528388023376;0.28598305583000183;2.403430223464966
40;0.9713114500045776;0.1360827535390854;0.29821261763572693;2.3743982315063477
41;0.9731898903846741;0.13291144371032715;0.3189087510108948;2.3128232955932617
42;0.9737021923065186;0.12895499169826508;0.3414863646030426;2.2654595375061035
43;0.9776297807693481;0.12095678597688675;0.36218249797821045;2.2138445377349854
44;0.9776297807693481;0.11933431774377823;0.38758230209350586;2.1634082794189453
45;0.9798497557640076;0.11154595762491226;0.39887112379074097;2.1133992671966553
46;0.9774590134620667;0.10969547927379608;0.4073377251625061;2.051077127456665
47;0.9813866019248962;0.10460428148508072;0.4186265170574188;2.01949143409729
48;0.9801912307739258;0.10359801352024078;0.43838194012641907;1.9671179056167603
49;0.9803619980812073;0.10092222690582275;0.4496707320213318;1.9114253520965576
50;0.9837773442268372;0.09567923843860626;0.46566322445869446;1.87061607837677
51;0.9824112057685852;0.09411150217056274;0.48165568709373474;1.8314882516860962
52;0.9820696711540222;0.09055174142122269;0.5117591619491577;1.7197482585906982
53;0.9813866019248962;0.08998235315084457;0.5136406421661377;1.7088168859481812
54;0.9846311211585999;0.08525441586971283;0.5343368053436279;1.6420745849609375
55;0.9842896461486816;0.08429174870252609;0.5465663075447083;1.5916457176208496
56;0.9848018884658813;0.08245522528886795;0.5512700080871582;1.5757410526275635
57;0.9859972596168518;0.07975412160158157;0.5710253715515137;1.5114128589630127
58;0.9853141903877258;0.0749950185418129;0.5794920325279236;1.479934573173523
59;0.9865095615386963;0.07368312776088715;0.6124176979064941;1.3947277069091797
60;0.9871926307678223;0.07218939065933228;0.6218250393867493;1.3481882810592651
61;0.9868510961532593;0.0712348222732544;0.6340545415878296;1.284923791885376
62;0.9892417788505554;0.06776490062475204;0.6425211429595947;1.2527748346328735
63;0.9900956153869629;0.06455347687005997;0.6472248435020447;1.2213890552520752
64;0.9882172346115112;0.06588304787874222;0.660395085811615;1.1772634983062744
65;0.9866803288459778;0.06460829079151154;0.6773282885551453;1.12859046459198
66;0.9887295365333557;0.06451120972633362;0.6895578503608704;1.078291416168213
67;0.9882172346115112;0.0644511803984642;0.6952022314071655;1.0620237588882446
68;0.9894125461578369;0.0584847666323185;0.7017874121665955;1.015222430229187
69;0.9880464673042297;0.060822952538728714;0.7111947536468506;0.9971470236778259
70;0.9890710115432739;0.0585760697722435;0.7196613550186157;0.951866865158081
71;0.9899248480796814;0.05747333914041519;0.738476037979126;0.9241735339164734
72;0.9878756999969482;0.05884620174765587;0.736594557762146;0.8838714361190796
73;0.9894125461578369;0.05701367184519768;0.7535277605056763;0.845470130443573
74;0.9895833134651184;0.05448812618851662;0.7582314014434814;0.8326907157897949
75;0.9892417788505554;0.053067248314619064;0.7714017033576965;0.760303258895874
76;0.9912909865379333;0.05089855566620827;0.7619943618774414;0.8123698234558105
