epoch;accuracy;loss;val_accuracy;val_loss
110;0.9928717613220215;0.022788912057876587;0.8156301379203796;0.7683171033859253
111;0.9929101467132568;0.022861873731017113;0.8214089274406433;0.758259654045105
112;0.993063747882843;0.022163746878504753;0.8112273216247559;0.8199658989906311
113;0.9933964610099792;0.02103247493505478;0.8082003593444824;0.8261480331420898
114;0.9937419891357422;0.02050190418958664;0.8164557218551636;0.772797167301178
115;0.9935372471809387;0.020142780616879463;0.8137038946151733;0.7768795490264893
116;0.9936524033546448;0.019727570936083794;0.8145294189453125;0.7943797707557678
117;0.9936652183532715;0.02029011771082878;0.8142542839050293;0.7607106566429138
118;0.9941899180412292;0.019048504531383514;0.8137038946151733;0.7860547304153442
119;0.9941899180412292;0.01876937784254551;0.8282883763313293;0.7279364466667175
120;0.9937164187431335;0.019184330478310585;0.8329664468765259;0.7142281532287598
121;0.9937036037445068;0.01953250728547573;0.819207489490509;0.8044189214706421
122;0.9945226311683655;0.018056144937872887;0.8205834031105042;0.8000605702400208
123;0.993857204914093;0.01875801384449005;0.8172812461853027;0.7705950140953064
124;0.9939467906951904;0.018464598804712296;0.8115024566650391;0.8079966902732849
125;0.9940619468688965;0.01848219893872738;0.8068244457244873;0.8369675874710083
126;0.9946506023406982;0.01726577803492546;0.8238855004310608;0.755039632320404
127;0.994778573513031;0.01678953319787979;0.8175564408302307;0.755387544631958
128;0.9951881170272827;0.01688792183995247;0.8128783702850342;0.7886918783187866
129;0.9948297739028931;0.01706850528717041;0.8370941281318665;0.7340975999832153
130;0.9944202899932861;0.017280733212828636;0.8285635709762573;0.784089982509613
131;0.9944330453872681;0.017579110339283943;0.8178315758705139;0.8203468918800354
132;0.9947530031204224;0.01691947504878044;0.8277380466461182;0.8261956572532654
133;0.9950985312461853;0.015962248668074608;0.8153550028800964;0.8318290114402771
134;0.9950089454650879;0.015579245053231716;0.8244358897209167;0.7687057256698608
135;0.9948937892913818;0.016327915713191032;0.8167308568954468;0.8239144086837769
136;0.9943946599960327;0.016409244388341904;0.8175564408302307;0.8003849387168884
137;0.9945354461669922;0.016378924250602722;0.8236103653907776;0.7738903164863586
138;0.9954440593719482;0.014622412621974945;0.8203082084655762;0.8061583638191223
139;0.9948425889015198;0.015332074835896492;0.8304898142814636;0.736051082611084
140;0.9953544735908508;0.014819432981312275;0.8104017376899719;0.8455181121826172
141;0.9956744313240051;0.014241907745599747;0.8244358897209167;0.8167036175727844
142;0.9950985312461853;0.015076728537678719;0.8241606950759888;0.802623987197876
143;0.9957256317138672;0.013882064260542393;0.8236103653907776;0.7695523500442505
144;0.9953289031982422;0.014207347296178341;0.8137038946151733;0.8906295299530029
145;0.9958664178848267;0.013374597765505314;0.8203082084655762;0.8505124449729919
146;0.9956104159355164;0.013816479593515396;0.8285635709762573;0.7726762294769287
147;0.9956872463226318;0.014082858338952065;0.8222344517707825;0.7757188081741333
148;0.9956488609313965;0.013932714238762856;0.8230599761009216;0.8054856061935425
149;0.9952905178070068;0.014200509525835514;0.8302146196365356;0.763390839099884
