epoch;accuracy;loss;val_accuracy;val_loss
0;0.0573166124522686;3.9365265369415283;0.04045155271887779;3.2887179851531982
1;0.14045962691307068;3.0629642009735107;0.0395108200609684;3.2379376888275146
2;0.2561303377151489;2.538210153579712;0.04045155271887779;3.198894500732422
3;0.3609302341938019;2.1702146530151367;0.04045155271887779;3.165532112121582
4;0.4479687213897705;1.87928307056427;0.04233301803469658;3.1357085704803467
5;0.5266159176826477;1.6356416940689087;0.04985889047384262;3.1081442832946777
6;0.5968261957168579;1.4263793230056763;0.06208842992782593;3.0828802585601807
7;0.6535751223564148;1.2451432943344116;0.10159924626350403;3.0586442947387695
8;0.7018153071403503;1.0920644998550415;0.12323612719774246;3.034658432006836
9;0.7427016496658325;0.9626284241676331;0.14111006259918213;3.012422800064087
10;0.7729390263557434;0.8544571399688721;0.15239886939525604;2.99306583404541
11;0.8003314733505249;0.7626916170120239;0.16556914150714874;2.976581573486328
12;0.8215054869651794;0.6869583129882812;0.16650988161563873;2.962773323059082
13;0.8422357439994812;0.6202892065048218;0.15992474555969238;2.9510436058044434
14;0.8589596152305603;0.5636194944381714;0.15428033471107483;2.9402694702148438
15;0.8716966509819031;0.5137036442756653;0.15051740407943726;2.929657220840454
16;0.8840617537498474;0.4716170132160187;0.1458137333393097;2.9189505577087402
17;0.8926161527633667;0.4336932599544525;0.1439322680234909;2.9070639610290527
18;0.9022929072380066;0.40005508065223694;0.1458137333393097;2.8964717388153076
19;0.9108538627624512;0.3709903061389923;0.13828785717487335;2.8824875354766846
20;0.917039692401886;0.34640616178512573;0.132643461227417;2.8710777759552
21;0.9232320189476013;0.32375243306159973;0.132643461227417;2.8555870056152344
22;0.9283803105354309;0.3038381338119507;0.13358420133590698;2.8399507999420166
23;0.9323149919509888;0.28607308864593506;0.13358420133590698;2.827083110809326
24;0.9366084933280945;0.2705845236778259;0.13358420133590698;2.8106653690338135
25;0.940582275390625;0.2555350661277771;0.13640639185905457;2.7955102920532227
26;0.9440079927444458;0.24276788532733917;0.13828785717487335;2.777472734451294
27;0.9468594789505005;0.23056071996688843;0.13734713196754456;2.7606093883514404
28;0.9500893950462341;0.2199682891368866;0.13640639185905457;2.744107961654663
29;0.9512182474136353;0.21043270826339722;0.14675447344779968;2.7197744846343994
30;0.9541088938713074;0.20135021209716797;0.14769519865512848;2.6999480724334717
31;0.9565688371658325;0.1924939602613449;0.15145814418792725;2.6797430515289307
32;0.9588004350662231;0.1844802349805832;0.16368767619132996;2.6548783779144287
33;0.9600467085838318;0.17745722830295563;0.1721542775630951;2.623431921005249
